,property_type,state,region,lat,lon,area_m2
7998,apartment,Santa Catarina,South,-27.106749,-48.628864,170
7999,apartment,Santa Catarina,South,-28.777613,-49.263866,94
8000,apartment,Santa Catarina,South,-26.9457292,-48.6304811,111
8001,apartment,Santa Catarina,South,-26.985996,-48.636383,139
8002,apartment,Santa Catarina,South,-27.445972,-48.403809,80
8003,apartment,Santa Catarina,South,-26.985996,-48.636383,137
8004,apartment,Santa Catarina,South,-26.985996,-48.636383,117
8005,apartment,Santa Catarina,South,-26.78047547,-48.63440132,96
8006,apartment,Santa Catarina,South,-27.599836,-48.508213,82
8007,apartment,Santa Catarina,South,-27.748068,-48.627838,87
8008,apartment,Santa Catarina,South,-27.007624,-48.653748,65
8009,apartment,Santa Catarina,South,-27.106749,-48.628864,190
8010,apartment,Santa Catarina,South,-26.97907967,-48.63591132,185
8011,apartment,Santa Catarina,South,-26.985996,-48.636383,128
8012,apartment,Santa Catarina,South,-26.966631,-48.636383,168
8013,apartment,Santa Catarina,South,-27.4322575,-48.4582115,63
8014,apartment,Santa Catarina,South,-26.985996,-48.636383,90
8015,apartment,Santa Catarina,South,-26.966631,-48.636383,85
8016,apartment,Santa Catarina,South,-26.985996,-48.636383,179
8017,apartment,Santa Catarina,South,-28.487606,-48.839741,90
8018,apartment,Santa Catarina,South,-26.985996,-48.636383,85
8019,apartment,Santa Catarina,South,-27.106749,-48.628864,244
8020,apartment,Santa Catarina,South,-26.985996,-48.636383,
8021,house,Santa Catarina,South,-27.4546811,-48.4007313,143
8022,apartment,Santa Catarina,South,-26.985996,-48.636383,187
8023,apartment,Santa Catarina,South,-27.4460331,-48.4862242,
8024,apartment,Santa Catarina,South,-27.5100992,-48.5166472,130
8025,apartment,Santa Catarina,South,-26.946136,-48.630657,137
8026,house,Santa Catarina,South,-26.99928,-48.64489,
8027,apartment,Santa Catarina,South,-26.929674,-48.641396,160
8028,apartment,Santa Catarina,South,-28.487606,-48.839741,145
8029,apartment,Santa Catarina,South,-26.908548,-48.655693,97
8030,apartment,Santa Catarina,South,-26.985996,-48.636383,106
8031,house,Santa Catarina,South,-26.985996,-48.636383,240
8032,apartment,Santa Catarina,South,-26.985996,-48.636383,90
8033,house,Santa Catarina,South,-27.681934,-48.498753,250
8034,apartment,Santa Catarina,South,-26.985996,-48.636383,190
8035,apartment,Santa Catarina,South,-26.985996,-48.636383,134
8036,house,Santa Catarina,South,-26.754795,-48.729183,150
8037,apartment,Santa Catarina,South,-27.6995016,-48.494265,81
8038,apartment,Santa Catarina,South,-27.445972,-48.403809,60
8039,apartment,Santa Catarina,South,-26.906027,-48.663803,77
8040,apartment,Santa Catarina,South,-27.106749,-48.628864,140
8041,apartment,Santa Catarina,South,-26.94914175,-48.63151098,94
8042,apartment,Santa Catarina,South,-27.767431,-48.631371,67
8043,apartment,Santa Catarina,South,-26.985996,-48.636383,197
8044,apartment,Santa Catarina,South,-27.176991,-48.608822,120
8045,house,Santa Catarina,South,-27.064003,-48.699066,239
8046,apartment,Santa Catarina,South,-26.985996,-48.636383,
8047,apartment,Santa Catarina,South,-26.985996,-48.636383,119
8048,apartment,Santa Catarina,South,-26.985996,-48.636383,116
8049,apartment,Santa Catarina,South,-26.985996,-48.636383,88
8050,apartment,Santa Catarina,South,-26.985996,-48.636383,95
8051,house,Santa Catarina,South,-27.6664623,-48.529429,156
8052,apartment,Santa Catarina,South,-26.9114348,-48.6613891,
8053,house,Santa Catarina,South,-26.74958133,-48.67835123,240
8054,apartment,Santa Catarina,South,-27.598225,-48.615517,89
8055,apartment,Santa Catarina,South,-27.43986296,-48.38678006,140
8056,apartment,Santa Catarina,South,-26.985996,-48.636383,117
8057,apartment,Santa Catarina,South,-26.985996,-48.636383,108
8058,apartment,Santa Catarina,South,-27.13191376,-48.59835474,115
8059,apartment,Santa Catarina,South,-26.80398,-48.648914,89
8060,apartment,Santa Catarina,South,-26.966631,-48.636383,152
8061,apartment,Santa Catarina,South,-27.748068,-48.627838,
8062,apartment,Santa Catarina,South,-28.6873469,-49.379357,63
8063,apartment,Santa Catarina,South,-27.1315002,-48.597781,
8064,house,Santa Catarina,South,-27.438793,-48.3937053,88
8065,apartment,Santa Catarina,South,-27.748068,-48.627838,102
8066,apartment,Santa Catarina,South,-27.106749,-48.628864,149
8067,apartment,Santa Catarina,South,-27.007624,-48.653748,64
8068,apartment,Santa Catarina,South,-26.985996,-48.636383,79
8069,apartment,Santa Catarina,South,-26.80398,-48.648914,82
8070,house,Santa Catarina,South,-27.438793,-48.3937053,88
8071,house,Santa Catarina,South,-27.4825667,-48.4051735,120
8072,apartment,Santa Catarina,South,-26.80398,-48.648914,89
8073,apartment,Santa Catarina,South,-27.024578,-48.650814,
8074,house,Santa Catarina,South,-27.01748,-48.64655,178
8075,apartment,Santa Catarina,South,-26.985996,-48.636383,167
8076,apartment,Santa Catarina,South,-26.985996,-48.636383,176
8077,apartment,Santa Catarina,South,-26.985996,-48.636383,131
8078,apartment,Santa Catarina,South,-26.946335,-48.629368,138
8079,apartment,Santa Catarina,South,-26.915207,-48.660374,74
8080,apartment,Santa Catarina,South,-26.985996,-48.636383,131
8081,apartment,Santa Catarina,South,-26.985996,-48.636383,111
8082,apartment,Santa Catarina,South,-26.80398,-48.648914,
8083,house,Santa Catarina,South,-26.966631,-48.636383,230
8084,apartment,Santa Catarina,South,-26.76488358,-48.6715567,165
8085,apartment,Santa Catarina,South,-26.966631,-48.636383,132
8086,apartment,Santa Catarina,South,-26.985996,-48.636383,218
8087,apartment,Santa Catarina,South,-26.985996,-48.636383,80
8088,apartment,Santa Catarina,South,-27.064003,-48.699066,100
8089,apartment,Santa Catarina,South,-26.985996,-48.636383,120
8090,apartment,Santa Catarina,South,-27.589912,-48.583839,85
8091,apartment,Santa Catarina,South,-26.985996,-48.636383,177
8092,apartment,Santa Catarina,South,-27.60714,-48.589912,
8093,apartment,Santa Catarina,South,-26.985996,-48.636383,132
8094,house,Santa Catarina,South,-27.106749,-48.628864,
8095,apartment,Santa Catarina,South,-27.106749,-48.628864,175
8096,apartment,Santa Catarina,South,-26.966631,-48.636383,125
8097,apartment,Santa Catarina,South,-27.064003,-48.699066,76
8098,apartment,Santa Catarina,South,-26.985996,-48.636383,
8099,apartment,Santa Catarina,South,-26.966631,-48.636383,190
8100,apartment,Santa Catarina,South,-26.929674,-48.641396,
8101,apartment,Santa Catarina,South,-26.985996,-48.636383,111
8102,apartment,Santa Catarina,South,-27.580263,-48.541233,162
8103,apartment,Santa Catarina,South,-27.4306426,-48.4769485,143
8104,apartment,Santa Catarina,South,-26.985996,-48.636383,132
8105,apartment,Santa Catarina,South,-26.903881,-48.691544,65
8106,apartment,Santa Catarina,South,-26.985996,-48.636383,110
8107,apartment,Santa Catarina,South,-26.985996,-48.636383,173
8108,apartment,Santa Catarina,South,-27.007624,-48.653748,80
8109,apartment,Santa Catarina,South,-27.064003,-48.699066,82
8110,apartment,Santa Catarina,South,-26.966631,-48.636383,
8111,apartment,Santa Catarina,South,-27.432965,-48.4002451,79
8112,apartment,Santa Catarina,South,-26.946335,-48.629368,144
8113,apartment,Santa Catarina,South,-27.1357479,-48.5955804,160
8114,apartment,Santa Catarina,South,-27.176991,-48.608822,
8115,apartment,Santa Catarina,South,-27.13773715,-48.5986585,
8116,apartment,Santa Catarina,South,-27.594744,-48.541233,64
8117,apartment,Santa Catarina,South,-26.985996,-48.636383,123
8118,apartment,Santa Catarina,South,-26.985996,-48.636383,
8119,house,Santa Catarina,South,-27.684496,-48.655724,
8120,apartment,Santa Catarina,South,-26.985996,-48.636383,
8121,apartment,Santa Catarina,South,-26.985996,-48.636383,127
8122,apartment,Santa Catarina,South,-26.924547,-48.681507,90
8123,apartment,Santa Catarina,South,-27.018064,-48.583778,76
8124,apartment,Santa Catarina,South,-27.445972,-48.403809,97
8125,house,Santa Catarina,South,-27.363197,-48.588787,230
8126,house,Santa Catarina,South,-27.0218609,-48.6470251,90
8127,apartment,Santa Catarina,South,-27.5896164,-48.4949521,65
8128,apartment,Santa Catarina,South,-26.985996,-48.636383,
8129,apartment,Santa Catarina,South,-26.985996,-48.636383,72
8130,apartment,Santa Catarina,South,-26.985996,-48.636383,90
8131,apartment,Santa Catarina,South,-26.985996,-48.636383,160
8132,apartment,Santa Catarina,South,-26.985996,-48.636383,
8133,apartment,Santa Catarina,South,-26.985996,-48.636383,
8134,apartment,Santa Catarina,South,-26.985996,-48.636383,136
8135,apartment,Santa Catarina,South,-27.643709,-48.676495,78
8136,apartment,Santa Catarina,South,-27.106749,-48.628864,118
8137,apartment,Santa Catarina,South,-26.985996,-48.636383,130
8138,apartment,Santa Catarina,South,-26.97504,-48.646408,117
8139,house,Santa Catarina,South,-27.445972,-48.403809,160
8140,house,Santa Catarina,South,-26.985996,-48.636383,230
8141,apartment,Santa Catarina,South,-26.985996,-48.636383,100
8142,apartment,Santa Catarina,South,-27.610649,-48.595928,121
8143,house,Santa Catarina,South,-26.966631,-48.636383,
8144,apartment,Santa Catarina,South,-26.985996,-48.636383,102
8145,apartment,Santa Catarina,South,-27.612114,-48.593262,84
8146,apartment,Santa Catarina,South,-26.985996,-48.636383,137
8147,apartment,Santa Catarina,South,-26.985996,-48.636383,170
8148,apartment,Santa Catarina,South,-26.985996,-48.636383,131
8149,house,Santa Catarina,South,-27.428884,-48.467522,146
8150,house,Santa Catarina,South,-27.445972,-48.403809,150
8151,apartment,Santa Catarina,South,-26.985996,-48.636383,137
8152,apartment,Santa Catarina,South,-26.985996,-48.636383,85
8153,apartment,Santa Catarina,South,-27.14014165,-48.59639066,140
8154,apartment,Santa Catarina,South,-26.985996,-48.636383,173
8155,apartment,Santa Catarina,South,-26.985996,-48.636383,96
8156,apartment,Santa Catarina,South,-27.598834,-48.5490277,135
8157,apartment,Santa Catarina,South,-27.106749,-48.628864,164
8158,house,Santa Catarina,South,-26.8259922,-48.6273307,150
8159,apartment,Santa Catarina,South,-27.13731932,-48.60306426,112
8160,house,Santa Catarina,South,-26.985996,-48.636383,156
8161,apartment,Santa Catarina,South,-27.445972,-48.403809,74
8162,apartment,Santa Catarina,South,-26.985996,-48.636383,131
8163,apartment,Santa Catarina,South,-26.985996,-48.636383,140
8164,apartment,Santa Catarina,South,-28.943419,-49.507641,133
8165,house,Santa Catarina,South,-27.6288342,-48.6837818,229
8166,apartment,Santa Catarina,South,-26.97504,-48.646408,70
8167,apartment,Santa Catarina,South,-27.42645605,-48.44986883,80
8168,apartment,Santa Catarina,South,-27.010326,-48.647366,86
8169,apartment,Santa Catarina,South,-27.160427,-48.50872,110
8170,apartment,Santa Catarina,South,-26.985996,-48.636383,75
8171,apartment,Santa Catarina,South,-26.687363,-50.147205,88
8172,apartment,Santa Catarina,South,-26.903387,-48.676495,66
8173,apartment,Santa Catarina,South,-26.985996,-48.636383,110
8174,apartment,Santa Catarina,South,-26.985996,-48.636383,160
8175,apartment,Santa Catarina,South,-27.14056836,-48.5910942,105
8176,house,Santa Catarina,South,-26.985996,-48.636383,220
8177,apartment,Santa Catarina,South,-26.985996,-48.636383,107
8178,apartment,Santa Catarina,South,-26.985996,-48.636383,80
8179,apartment,Santa Catarina,South,-26.966631,-48.636383,128
8180,apartment,Santa Catarina,South,-26.966631,-48.636383,127
8181,apartment,Santa Catarina,South,-27.609997,-48.523403,124
8182,apartment,Santa Catarina,South,-26.985996,-48.636383,107
8183,apartment,Santa Catarina,South,-27.608465,-48.594082,78
8184,apartment,Santa Catarina,South,-27.577093,-48.528503,
8185,apartment,Santa Catarina,South,-26.985996,-48.636383,133
8186,apartment,Santa Catarina,South,-26.985996,-48.636383,100
8187,apartment,Santa Catarina,South,-27.589317,-48.546284,115
8188,apartment,Santa Catarina,South,-26.97504,-48.646408,70
8189,apartment,Santa Catarina,South,-26.985996,-48.636383,131
8190,apartment,Santa Catarina,South,-27.4303873,-48.4650691,159
8191,apartment,Santa Catarina,South,-26.985996,-48.636383,120
8192,house,Santa Catarina,South,-27.5777268,-48.6720913,69
8193,apartment,Santa Catarina,South,-26.985996,-48.636383,
8194,house,Santa Catarina,South,-28.16286,-48.672523,
8195,apartment,Santa Catarina,South,-26.985996,-48.636383,130
8196,house,Santa Catarina,South,-27.4825667,-48.4051735,140
8197,apartment,Santa Catarina,South,-26.985996,-48.636383,123
8198,apartment,Santa Catarina,South,-26.966631,-48.636383,128
8199,apartment,Santa Catarina,South,-26.985996,-48.636383,120
8200,apartment,Santa Catarina,South,-27.44388959,-48.37852942,86
8201,apartment,Santa Catarina,South,-27.681204,-48.493721,73
8202,apartment,Santa Catarina,South,-27.106749,-48.628864,210
8203,apartment,Santa Catarina,South,-26.910597,-48.670952,74
8204,apartment,Santa Catarina,South,-27.445972,-48.403809,
8205,apartment,Santa Catarina,South,-26.985996,-48.636383,100
8206,apartment,Santa Catarina,South,-27.1295173,-48.600983,129
8207,apartment,Santa Catarina,South,-27.106749,-48.628864,193
8208,apartment,Santa Catarina,South,-26.985996,-48.636383,90
8209,apartment,Santa Catarina,South,-27.106749,-48.628864,90
8210,apartment,Santa Catarina,South,-27.106749,-48.628864,70
8211,apartment,Santa Catarina,South,-26.985996,-48.636383,129
8212,apartment,Santa Catarina,South,-26.972862,-48.637276,137
8213,apartment,Santa Catarina,South,-27.13571827,-48.6014378,126
8214,apartment,Santa Catarina,South,-27.106749,-48.628864,228
8215,apartment,Santa Catarina,South,-27.007624,-48.653748,63
8216,apartment,Santa Catarina,South,-26.985996,-48.636383,68
8217,house,Santa Catarina,South,-26.928535,-48.6371,112
8218,apartment,Santa Catarina,South,-26.985996,-48.636383,120
8219,house,Santa Catarina,South,-28.831429,-49.235195,170
8220,house,Santa Catarina,South,-26.75668033,-48.67643662,169
8221,apartment,Santa Catarina,South,-26.985996,-48.636383,120
8222,apartment,Santa Catarina,South,-28.672129,-49.378891,99
8223,apartment,Santa Catarina,South,-27.594431,-48.555691,112
8224,apartment,Santa Catarina,South,-27.580835,-48.58271,128
8225,apartment,Santa Catarina,South,-27.445972,-48.403809,118
8226,apartment,Santa Catarina,South,-26.985996,-48.636383,118
8227,apartment,Santa Catarina,South,-26.985996,-48.636383,133
8228,apartment,Santa Catarina,South,-26.903387,-48.676495,61
8229,apartment,Santa Catarina,South,-26.966631,-48.636383,58
8230,apartment,Santa Catarina,South,-27.018064,-48.583778,78
8231,house,Santa Catarina,South,-26.97504,-48.646408,160
8232,apartment,Santa Catarina,South,-27.09702557,-48.61515039,200
8233,house,Santa Catarina,South,-26.99773,-48.64259,100
8234,apartment,Santa Catarina,South,-27.643709,-48.676495,66
8235,house,Santa Catarina,South,-27.97143014,-48.63244698,246
8236,apartment,Santa Catarina,South,-27.160427,-48.50872,84
8237,apartment,Santa Catarina,South,-27.445972,-48.403809,105
8238,apartment,Santa Catarina,South,-27.4291655,-48.4040005,160
8239,apartment,Santa Catarina,South,-26.903387,-48.676495,61
8240,apartment,Santa Catarina,South,-26.97504,-48.646408,
8241,apartment,Santa Catarina,South,-26.985996,-48.636383,88
8242,house,Santa Catarina,South,-27.018064,-48.583778,200
8243,apartment,Santa Catarina,South,-26.985996,-48.636383,
8244,apartment,Santa Catarina,South,-27.445972,-48.403809,81
8245,apartment,Santa Catarina,South,-27.42708808,-48.45225494,83
8246,apartment,Santa Catarina,South,-27.579428,-48.510498,157
8247,apartment,Santa Catarina,South,-27.106749,-48.628864,
8248,apartment,Santa Catarina,South,-26.985996,-48.636383,
8249,house,Santa Catarina,South,-27.16331754,-48.54186114,110
8250,apartment,Santa Catarina,South,-26.985996,-48.636383,110
8251,house,Santa Catarina,South,-26.83546,-48.63516,65
8252,apartment,Santa Catarina,South,-26.985996,-48.636383,158
8253,house,Santa Catarina,South,-27.064003,-48.699066,150
8254,apartment,Santa Catarina,South,-26.985996,-48.636383,123
8255,apartment,Santa Catarina,South,-27.588392,-48.523251,89
8256,apartment,Santa Catarina,South,-26.985996,-48.636383,117
8257,apartment,Santa Catarina,South,-26.913816,-48.654781,181
8258,apartment,Santa Catarina,South,-26.985996,-48.636383,147
8259,apartment,Santa Catarina,South,-26.985996,-48.636383,144
8260,house,Santa Catarina,South,-26.97504,-48.646408,220
8261,apartment,Santa Catarina,South,-26.9855572,-48.6352051,
8262,house,Santa Catarina,South,-27.106749,-48.628864,115
8263,apartment,Santa Catarina,South,-26.985996,-48.636383,113
8264,apartment,Santa Catarina,South,-26.985996,-48.636383,
8265,apartment,Santa Catarina,South,-27.569828,-48.621784,66
8266,house,Santa Catarina,South,-26.985996,-48.636383,132
8267,apartment,Santa Catarina,South,-26.966631,-48.636383,167
8268,apartment,Santa Catarina,South,-27.44406731,-48.37688205,99
8269,apartment,Santa Catarina,South,-27.748068,-48.627838,80
8270,house,Santa Catarina,South,-27.018064,-48.583778,230
8271,apartment,Santa Catarina,South,-26.985996,-48.636383,140
8272,apartment,Santa Catarina,South,-26.985996,-48.636383,160
8273,apartment,Santa Catarina,South,-26.966631,-48.636383,135
8274,apartment,Santa Catarina,South,-27.6265575,-48.6868736,80
8275,apartment,Santa Catarina,South,-27.106749,-48.628864,151
8276,apartment,Santa Catarina,South,-26.985996,-48.636383,160
8277,apartment,Santa Catarina,South,-26.985996,-48.636383,111
8278,apartment,Santa Catarina,South,-26.985996,-48.636383,184
8279,apartment,Santa Catarina,South,-26.985996,-48.636383,88
8280,house,Santa Catarina,South,-26.079933,-48.658939,240
8281,apartment,Santa Catarina,South,-26.985996,-48.636383,120
8282,apartment,Santa Catarina,South,-26.690428,-48.739223,61
8283,apartment,Santa Catarina,South,-26.985996,-48.636383,
